tax_value,zestimate_amount,bathrooms,latitude,bedrooms,home_size,MURDER & NON NEGL. MANSLAUGHTER_last_3_years,RAPE_last_3_years,ROBBERY_last_3_years,TOTAL SEVEN MAJOR FELONY OFFENSES_last_3_years,schools_Number Tested,schools_mean score,home_type_Apartment,home_type_Condominium,home_type_Cooperative,home_type_Duplex,home_type_Miscellaneous,home_type_MultiFamily2To4,home_type_Quadruplex,home_type_SingleFamily,home_type_Townhouse,home_type_Unknown,neighborhood_Battery Park,neighborhood_Bedford-Stuyvesant,neighborhood_Borough Park,neighborhood_Carnegie Hill,neighborhood_Chelsea,neighborhood_Chinatown,neighborhood_Clinton,neighborhood_East Harlem,neighborhood_East Village,neighborhood_Greenwich Village,neighborhood_Hamilton Heights,neighborhood_Harlem,neighborhood_Inwood,neighborhood_Lower East Side,neighborhood_Morningside Heights,neighborhood_North Sutton Area,neighborhood_Soho,neighborhood_Tribeca,neighborhood_Upper East Side,neighborhood_Upper West Side,neighborhood_Washington Heights,neighborhood_West Village,neighborhood_Williamsburg,neighborhood_Yorkville
2487500.0,0.0,3.0,40.72611,4.0,3774.0,1.66666666667,19.6666666667,127.0,1364.0,4581.0,307.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105000.0,0.0,1.0,40.7313735,1.0,4103.0,1.33333333333,9.0,117.666666667,1599.66666667,15070.0,328.32285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070000.0,0.0,1.5,40.7325185,2.0,3106.0,1.33333333333,9.0,117.666666667,1599.66666667,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7792500.0,0.0,1.0,40.7323545,2.0,14196.0,1.33333333333,9.0,117.666666667,1599.66666667,15070.0,328.32285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7654000.0,0.0,2.25,40.73297,2.0,3672.0,1.33333333333,9.0,117.666666667,1599.66666667,15070.0,328.32285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215500.0,0.0,1.0,40.7331275,1.0,6580.0,1.33333333333,9.0,117.666666667,1599.66666667,9825.5,317.663125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2967000.0,0.0,1.0,40.73184,1.0,1100.0,1.33333333333,9.0,117.666666667,1599.66666667,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724000.0,0.0,1.0,40.733675,1.0,3000.0,1.33333333333,9.0,117.666666667,1599.66666667,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000.0,0.0,2.0,40.733069,2.0,4786.0,1.33333333333,9.0,117.666666667,1599.66666667,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6297200.0,0.0,3.0,40.7337945,4.0,4400.0,1.33333333333,9.0,117.666666667,1599.66666667,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242000.0,0.0,1.0,40.82516,1.0,1350.0,4.0,19.6666666667,178.666666667,771.333333333,9960.0,292.69195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224999.0,0.0,1.5,40.827068,2.0,4000.0,4.0,19.6666666667,178.666666667,771.333333333,9960.0,292.69195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042500.0,0.0,1.0,40.82444,2.0,14786.0,4.0,19.6666666667,178.666666667,771.333333333,9960.0,292.69195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305500.0,0.0,2.25,40.825899,2.0,3568.0,4.0,19.6666666667,178.666666667,771.333333333,9960.0,292.69195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297000.0,0.0,1.0,40.824835,1.0,1200.0,4.0,19.6666666667,178.666666667,771.333333333,9960.0,292.69195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465500.0,0.0,1.0,40.8254325,1.0,3563.0,4.0,19.6666666667,178.666666667,771.333333333,9960.0,292.69195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409000.0,0.0,2.0,40.824725,2.0,3911.0,4.0,19.6666666667,178.666666667,771.333333333,9960.0,292.69195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212000.0,0.0,3.0,40.82504,4.0,3284.0,4.0,19.6666666667,178.666666667,771.333333333,9960.0,292.69195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990000.0,0.0,1.0,40.8102025,1.0,2280.0,5.33333333333,26.3333333333,264.333333333,1038.66666667,4981.0,285.26345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180522.0,0.0,1.5,40.809223,2.0,1692.0,4.33333333333,24.6666666667,234.666666667,1038.66666667,4981.0,285.26345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173000.0,0.0,1.0,40.809921,2.0,13525.0,4.0,19.6666666667,192.0,896.0,4981.0,285.26345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272000.0,0.0,2.25,40.811845,2.0,3332.0,4.33333333333,24.6666666667,234.666666667,1038.66666667,4981.0,285.26345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423000.0,0.0,1.0,40.80987,1.0,3135.0,3.66666666666,19.6666666667,228.166666666,967.333333335,4981.0,285.26345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097000.0,0.0,1.0,40.811,1.0,1230.0,4.33333333333,24.6666666667,234.666666667,1038.66666667,4981.0,285.26345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358000.0,0.0,1.0,40.808565,1.0,3387.0,4.0,19.6666666667,192.0,896.0,4981.0,285.26345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124500.0,0.0,2.0,40.8116725,2.0,3624.0,4.33333333333,24.6666666667,234.666666667,1038.66666667,4981.0,285.26345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000.0,0.0,3.0,40.8089945,4.0,3300.0,4.33333333333,24.6666666667,234.666666667,1038.66666667,4981.0,285.26345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818000.0,0.0,1.0,40.8686275,1.0,975.0,1.66666666667,20.3333333333,236.333333333,1208.66666667,9960.0,292.69195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2766500.0,0.0,1.5,40.868475,2.0,44283.0,1.66666666667,20.3333333333,236.333333333,1208.66666667,9960.0,292.69195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624000.0,0.0,1.0,40.8705785,2.0,41176.0,1.66666666667,20.3333333333,236.333333333,1208.66666667,9960.0,292.69195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619000.0,0.0,2.25,40.87616,2.0,2892.0,1.66666666667,20.3333333333,236.333333333,1208.66666667,9960.0,292.69195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665500.0,0.0,1.0,40.867656,1.0,850.0,1.66666666667,20.3333333333,236.333333333,1208.66666667,9960.0,292.69195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380000.0,0.0,1.0,40.86874,1.0,3084.0,1.66666666667,20.3333333333,236.333333333,1208.66666667,9960.0,292.69195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512000.0,0.0,2.0,40.8765295,2.0,2018.5,1.66666666667,20.3333333333,236.333333333,1208.66666667,9960.0,292.69195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631000.0,0.0,3.0,40.8714055,4.0,1900.0,1.66666666667,20.3333333333,236.333333333,1208.66666667,9960.0,292.69195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389000.0,0.0,1.0,40.71957,1.0,1048.0,0.666666666667,7.33333333333,122.333333333,741.333333333,4581.0,307.0034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340902.0,0.0,1.5,40.71923,2.0,1579.5,1.16666666667,7.33333333333,122.333333333,831.833333333,4581.0,307.0034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299000.0,0.0,1.0,40.720225,2.0,11199.0,2.0,6.33333333333,92.6666666667,922.333333333,4581.0,307.0034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628500.0,0.0,2.25,40.717896,2.0,4269.5,2.0,6.33333333333,92.6666666667,922.333333333,15070.0,328.32285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266444.0,0.0,1.0,40.7207535,1.0,41438.5,0.666666666667,7.33333333333,122.333333333,741.333333333,4581.0,307.0034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640000.0,0.0,1.0,40.718821,1.0,697.5,0.666666666667,7.33333333333,122.333333333,741.333333333,4581.0,307.0034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850000.0,0.0,1.0,40.71307,1.0,3410.0,0.666666666667,7.33333333333,122.333333333,741.333333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219000.0,0.0,2.0,40.715825,2.0,4729.0,0.666666666667,7.33333333333,122.333333333,741.333333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818500.0,0.0,3.0,40.716794,4.0,6000.0,1.33333333333,6.83333333333,107.5,831.833333333,9825.5,317.663125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919000.0,0.0,1.0,40.8087075,1.0,3444.0,1.5,11.6666666667,159.833333334,765.166666667,6315.0,301.295225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089000.0,0.0,1.5,40.807749,2.0,6804.0,2.0,13.0,192.0,896.0,7649.0,317.327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143500.0,0.0,1.0,40.80741,2.0,22428.5,1.0,10.3333333333,127.666666667,634.333333333,7649.0,317.327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955000.0,0.0,2.25,40.808589,2.0,3600.0,2.0,13.0,192.0,896.0,7649.0,317.327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802000.0,0.0,1.0,40.8100365,1.0,1325.0,1.0,10.3333333333,127.666666667,634.333333333,4981.0,285.26345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303000.0,0.0,1.0,40.808616,1.0,2925.0,2.0,13.0,192.0,896.0,7649.0,317.327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841000.0,0.0,2.0,40.80887,2.0,3600.0,2.0,13.0,192.0,896.0,7649.0,317.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652500.0,0.0,3.0,40.808806,4.0,3300.0,2.0,13.0,192.0,896.0,7649.0,317.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3835000.0,0.0,1.0,40.75742,1.0,4400.0,0.333333333333,6.66666666667,58.0,973.0,15070.0,328.32285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390000.0,0.0,1.5,40.756946,2.0,1234.0,0.333333333333,6.66666666667,58.0,973.0,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17361000.0,0.0,1.0,40.757682,2.0,92105.0,0.333333333333,6.66666666667,58.0,973.0,15070.0,328.32285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6904000.0,0.0,2.25,40.758224,2.0,4000.0,0.333333333333,6.66666666667,58.0,973.0,15070.0,328.32285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490000.0,0.0,1.0,40.758124,1.0,872.0,0.333333333333,6.66666666667,58.0,973.0,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896000.0,0.0,1.0,40.7560375,1.0,4186.0,0.333333333333,6.66666666667,58.0,973.0,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750000.0,0.0,2.0,40.757415,2.0,4716.5,0.333333333333,6.66666666667,58.0,973.0,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5411000.0,0.0,3.0,40.757705,4.0,4500.0,0.333333333333,6.66666666667,58.0,973.0,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5598000.0,0.0,1.0,40.7264715,1.0,9415.5,0.333333333333,9.0,65.6666666667,1356.66666667,15070.0,328.32285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950931.5,0.0,1.5,40.7252615,2.0,2850.0,0.333333333333,9.0,65.6666666667,1356.66666667,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6678500.0,0.0,1.0,40.725583,2.0,16450.0,0.333333333333,9.0,65.6666666667,1356.66666667,15070.0,328.32285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
